#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string
#default,last,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.17Z,3805,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.18Z,3753,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.19Z,3692,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.2Z,3648,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.21Z,3592,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.22Z,3544,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.23Z,3489,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.24Z,3432,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.25Z,3368,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.26Z,3300,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.27Z,3241,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.28Z,3196,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.29Z,3128,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.3Z,3049,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.31Z,2972,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.32Z,2920,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.33Z,2868,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.34Z,2805,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.35Z,2764,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.36Z,2712,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.37Z,2668,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.38Z,2648,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.39Z,2617,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.4Z,2601,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.41Z,2600,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.42Z,2592,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.43Z,2600,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.44Z,2596,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.45Z,2589,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.46Z,2593,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.47Z,2589,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.48Z,2585,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.49Z,2588,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.5Z,2584,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.51Z,2581,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.52Z,2577,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.53Z,2572,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.54Z,2576,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.55Z,2569,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.56Z,2565,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.57Z,2568,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.58Z,2565,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.59Z,2568,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.6Z,2568,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.61Z,2572,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.62Z,2557,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.63Z,2572,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.64Z,2580,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.65Z,2588,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.66Z,2600,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.67Z,2601,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.68Z,2592,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.69Z,2585,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.7Z,2592,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.71Z,2589,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.72Z,2585,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.73Z,2589,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.74Z,2596,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.75Z,2592,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.76Z,2596,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.77Z,2588,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.78Z,2589,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.79Z,2592,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.8Z,2584,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.81Z,2592,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.82Z,2592,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.83Z,2596,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.84Z,2592,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.85Z,2593,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.86Z,2592,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.87Z,2593,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.88Z,2585,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.89Z,2585,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.9Z,2592,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.91Z,2592,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.92Z,2593,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.93Z,2593,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.94Z,2596,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.95Z,2592,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.96Z,2593,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.97Z,2588,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.98Z,2585,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:54.99Z,2589,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55Z,2596,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.01Z,2592,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.02Z,2589,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.03Z,2588,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.04Z,2584,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.05Z,2588,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.06Z,2592,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.07Z,2589,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.08Z,2580,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.09Z,2588,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.1Z,2632,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.11Z,2712,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.12Z,2820,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.13Z,2973,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.14Z,3137,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.15Z,3353,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.16Z,3564,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.17Z,3745,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.18Z,3901,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.19Z,3981,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.2Z,4065,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.21Z,4121,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.22Z,4148,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.23Z,4180,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.24Z,4233,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.25Z,4260,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.26Z,4273,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.27Z,4269,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.28Z,4257,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.29Z,4236,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.3Z,4205,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.31Z,4161,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.32Z,4093,pH,R
,,0,2022-07-18T18:34:53Z,2022-07-18T18:35:00Z,2022-07-18T18:34:55.33Z,4016,pH,R
