#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string
#default,last,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.24Z,4021,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.25Z,3997,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.26Z,3964,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.27Z,3916,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.28Z,3869,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.29Z,3809,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.3Z,3756,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.31Z,3700,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.32Z,3649,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.34Z,3544,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.35Z,3501,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.36Z,3452,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.37Z,3424,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.38Z,3389,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.39Z,3353,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.4Z,3328,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.41Z,3280,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.42Z,3244,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.43Z,3180,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.44Z,3133,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.45Z,3065,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.46Z,3008,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.47Z,2956,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.48Z,2897,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.49Z,2825,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.5Z,2784,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.51Z,2705,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.52Z,2657,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.53Z,2605,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.54Z,2577,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.55Z,2560,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.56Z,2541,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.57Z,2532,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.58Z,2533,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.59Z,2525,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.6Z,2532,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.61Z,2525,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.62Z,2525,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.63Z,2525,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.64Z,2525,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.65Z,2525,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.66Z,2521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.67Z,2521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.68Z,2521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.69Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.7Z,2524,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.71Z,2529,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.72Z,2524,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.73Z,2524,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.74Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.75Z,2525,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.76Z,2525,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.77Z,2528,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.78Z,2528,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.79Z,2524,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.8Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.81Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.82Z,2516,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.83Z,2524,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.84Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.85Z,2524,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.86Z,2521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.87Z,2516,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.88Z,2516,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.89Z,2521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.9Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.91Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.92Z,2521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.93Z,2513,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.94Z,2525,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.95Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.96Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.97Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.98Z,2513,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:02.99Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.01Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.02Z,2505,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.03Z,2524,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.04Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.05Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.06Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.07Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.08Z,2509,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.09Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.1Z,2512,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.11Z,2521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.12Z,2521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.13Z,2525,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.14Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.15Z,2513,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.16Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.17Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.18Z,2536,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.19Z,2621,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.2Z,2784,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.21Z,2928,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.22Z,3224,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.23Z,3428,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.24Z,3617,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.25Z,3749,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.26Z,3836,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.27Z,3933,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.28Z,3981,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.29Z,4005,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.3Z,4032,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.31Z,4044,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.32Z,4044,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.33Z,4028,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.34Z,4009,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.35Z,3977,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.36Z,3945,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.37Z,3892,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.38Z,3836,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.39Z,3780,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.4Z,3692,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.41Z,3616,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.42Z,3521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.43Z,3461,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.44Z,3384,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.45Z,3329,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.46Z,3269,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.47Z,3201,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.48Z,3157,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.49Z,3105,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.5Z,3052,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.51Z,3012,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.52Z,2976,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.53Z,2936,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.54Z,2889,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.55Z,2860,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.56Z,2817,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.57Z,2765,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.58Z,2733,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.59Z,2685,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.6Z,2652,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.61Z,2624,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.62Z,2604,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.63Z,2581,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.64Z,2560,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.65Z,2541,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.66Z,2536,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.67Z,2536,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.68Z,2536,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.69Z,2528,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.7Z,2529,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.71Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.72Z,2525,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.73Z,2525,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.74Z,2525,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.75Z,2521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.76Z,2521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.77Z,2524,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.78Z,2521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.79Z,2525,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.8Z,2528,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.81Z,2521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.82Z,2525,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.83Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.84Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.85Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.86Z,2513,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.87Z,2516,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.88Z,2525,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.89Z,2525,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.9Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.91Z,2524,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.92Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.93Z,2516,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.94Z,2525,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.95Z,2521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.96Z,2524,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.97Z,2521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.98Z,2524,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:03.99Z,2524,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04Z,2513,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.01Z,2528,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.02Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.03Z,2524,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.04Z,2521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.05Z,2524,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.06Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.07Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.08Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.09Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.1Z,2521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.11Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.12Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.13Z,2521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.14Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.15Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.16Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.17Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.18Z,2521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.19Z,2516,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.2Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.21Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.22Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.23Z,2517,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.24Z,2525,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.25Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.26Z,2524,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.27Z,2520,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.28Z,2521,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.29Z,2564,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.3Z,2653,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.31Z,2756,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.32Z,2844,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.33Z,3013,pH,R
,,0,2022-07-06T15:36:02Z,2022-07-06T15:36:08Z,2022-07-06T15:36:04.34Z,3221,pH,R
