#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string
#default,last,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:54.84Z,2529,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:54.85Z,2532,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:54.86Z,2525,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:54.87Z,2521,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:54.88Z,2521,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:54.89Z,2521,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:54.9Z,2525,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:54.91Z,2521,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:54.92Z,2528,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:54.93Z,2521,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:54.94Z,2528,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:54.95Z,2525,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:54.96Z,2521,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:54.97Z,2521,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:54.98Z,2521,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:54.99Z,2521,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55Z,2524,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.01Z,2528,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.02Z,2532,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.03Z,2525,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.04Z,2532,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.05Z,2528,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.06Z,2528,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.07Z,2524,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.08Z,2528,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.09Z,2528,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.1Z,2528,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.11Z,2525,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.12Z,2520,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.13Z,2525,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.14Z,2521,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.15Z,2517,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.16Z,2524,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.17Z,2520,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.18Z,2520,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.19Z,2525,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.2Z,2521,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.21Z,2520,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.22Z,2517,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.23Z,2524,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.24Z,2525,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.25Z,2524,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.26Z,2517,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.27Z,2520,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.28Z,2525,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.29Z,2517,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.3Z,2520,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.31Z,2521,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.32Z,2517,pH,R
,,0,2022-07-06T15:35:53Z,2022-07-06T15:36:17Z,2022-07-06T15:35:55.33Z,2520,pH,R
