#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string
#default,last,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.5Z,240,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.51Z,285,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.52Z,469,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.53Z,556,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.54Z,692,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.55Z,918,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.56Z,1238,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.57Z,1799,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.58Z,3261,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.59Z,5651,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.6Z,10563,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.61Z,16299,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.62Z,20244,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.63Z,23023,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.64Z,25335,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.65Z,28048,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.66Z,31566,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.67Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.68Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.69Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.7Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.71Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.72Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.73Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.74Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.75Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.76Z,30304,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.77Z,29026,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.78Z,25543,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.79Z,12293,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.8Z,9492,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.81Z,7710,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.82Z,1271,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.83Z,-6638,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.84Z,-13869,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.85Z,-19425,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.86Z,-25127,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.87Z,-30588,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.88Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.89Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.9Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.91Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.92Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.93Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.94Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.95Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.96Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.97Z,-30295,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.98Z,-27885,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:14.99Z,-26157,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15Z,-25109,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.01Z,-24020,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.02Z,-22538,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.03Z,-20704,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.04Z,-18845,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.05Z,-17065,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.06Z,-15550,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.07Z,-14381,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.08Z,-13373,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.09Z,-12477,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.1Z,-11380,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.11Z,-11332,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.12Z,-14734,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.13Z,-18826,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.14Z,-20660,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.15Z,-19574,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.16Z,-16673,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.17Z,-13629,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.18Z,-11330,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.19Z,-9830,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.2Z,-7777,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.21Z,-4696,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.22Z,-2066,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.23Z,-1759,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.24Z,-4254,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.25Z,-6792,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.26Z,-6982,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.27Z,-4522,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.28Z,-1294,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.29Z,1610,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.3Z,4061,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.31Z,6100,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.32Z,7902,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.33Z,9603,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.34Z,11059,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.35Z,12136,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.36Z,16327,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.37Z,10464,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.38Z,6579,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.39Z,13243,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.4Z,23291,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.41Z,32203,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.42Z,29008,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.43Z,13711,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.44Z,14,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.45Z,-2638,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.46Z,-285,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.47Z,791,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.48Z,-361,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.49Z,565,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.5Z,874,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.51Z,203,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.52Z,57,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.53Z,80,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.54Z,94,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.55Z,-128,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.56Z,-82,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.57Z,61,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.58Z,88,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.59Z,161,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.6Z,245,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.61Z,291,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.62Z,376,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.63Z,384,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.64Z,377,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.65Z,386,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.66Z,318,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.67Z,285,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.68Z,211,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.69Z,190,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.7Z,180,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.71Z,178,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.72Z,177,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.73Z,193,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.74Z,230,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.75Z,217,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.76Z,241,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.77Z,300,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.78Z,325,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.79Z,377,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.8Z,459,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.81Z,542,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.82Z,646,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.83Z,739,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.84Z,896,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.85Z,1224,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.86Z,1731,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.87Z,2699,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.88Z,5112,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.89Z,8295,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.9Z,13227,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.91Z,18664,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.92Z,22815,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.93Z,25068,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.94Z,26833,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.95Z,30414,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.96Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.97Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.98Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:15.99Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.01Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.02Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.03Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.04Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.05Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.06Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.07Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.08Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.09Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.1Z,32767,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.11Z,9588,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.12Z,565,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.13Z,-3421,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.14Z,-5592,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.15Z,-11488,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.16Z,-21371,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.17Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.18Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.19Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.2Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.21Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.22Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.23Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.24Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.25Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.26Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.27Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.28Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.29Z,-32768,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.3Z,-31576,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.31Z,-28985,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.32Z,-26205,gx,R
,,0,2022-07-06T07:58:14Z,2022-07-06T07:58:47Z,2022-07-06T07:58:16.33Z,-23284,gx,R
